Puzzle,Solution Count,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
.2...4..74.3.1.9...61.3..5......5.42.12....7.............4.........526......97.1.,1,24,41,16,1,0,0,0,0,0,Intermediate,
3..175....1..49...2.........9.3........852..31...9..2...5...2..9...2.53...7.....8,1,25,41,14,4,1,0,0,1,0,Expert,
27...1.686.9...7.5............1..47...1.8..2..5..2.....167...4.78....1........8..,1,25,44,12,0,0,0,0,0,0,Easy,
..4.....9.....1.....2.9.67...71.29....6...7...9854..1...9..41.........4.6...8...2,1,25,36,19,1,1,1,0,1,14,Expert,
.....278....6.3.....8...6......5.1.....7.9..2.73..8.9...987......1.....93.29.68..,1,26,46,9,0,0,0,0,0,0,Easy,
...7........1.45....6...4....1..6.7...48.7......92.6..4.7..82.15.....8..9....5.46,1,26,42,13,0,0,0,0,0,0,Easy,
..3.......2.5.8...1...3..2....8....3.7..5.2...3...4..9....2179.7..9..5...42...8..,1,25,41,14,3,1,3,0,1,2,Expert,
8....6...........9...19..8..3.6......6.8.924..8.31.6....4.....55.....92692..5.4..,1,27,47,7,0,0,0,0,0,0,Easy,
83..21..........3..6...49....1..24.8...64.........8..9.....6794...43...2.2...9.1.,1,26,34,21,0,0,0,0,0,0,Easy,
.....3.21..9.1..65.5..724.....9.........26.47....3....7....9..63..2...196...5....,1,26,38,14,3,2,5,1,3,6,Expert,
4.9..6..1....723.......1..7.617...54.....3...75..6......79.......2....4.61...5...,1,25,43,12,1,0,0,0,1,0,Expert,
..7..61.....5......5.93...44..7.......236........2....2.....95..65..7.2.91..5.4..,1,25,38,18,0,0,0,0,0,0,Easy,
......5...39..1................8...6893.7....5..4....7.5..1.4.93.6..9.5...17...3.,1,24,45,12,0,0,0,0,0,0,Easy,
..7.8...93........6.5.1.8..84....6.3....4..9.7.96.....453.....7...7.1......9..5..,1,25,41,14,1,0,0,0,1,10,Expert,
.........9.1.27...62....3.8......521..7..2..3..63......7..56.......3.8.5.....1..9,1,24,39,18,0,0,0,0,0,0,Easy,
2.....1..15.........6..5........3..87...18....6..7.9..5...398.1.9..8...281.7...6.,1,26,38,17,0,0,0,0,0,0,Easy,
..21.4....4.3.71...9.28...6........3..8............4..7..8...6.8394....7.6...1..2,1,25,46,10,0,0,0,0,0,0,Easy,
...6....35.....8..9....36....638..9..5.....2.....4..7.....5..82.....4.6...2...7..,1,22,39,19,3,0,0,0,1,0,Expert,
.37...5..2...1.........68.218.5.7.....4.8..7.5.....4..36......1.5......4..18.....,1,24,40,17,1,0,0,0,0,0,Intermediate,
......183..2..........4.95...4....1...5...47....5....8.9..2..3.1..35.8.9.2.17....,1,25,46,7,3,0,0,0,3,4,Expert,
7..8...6.8.51...4.13.......4...5..3........7..76..9........5..4......785.4.7...16,1,25,38,18,0,0,0,0,0,0,Easy,
.7....51..12......5..........958..2...8..319.72...9...4..921.3.9...74..8.....5...,1,27,36,18,0,0,0,0,0,0,Easy,
.3..6...51..2.9.........3.18..6....3.2..58....4.9.....65.3..8....1.84.....45..1.2,1,27,48,5,1,0,0,2,1,2,Expert,
7.2..3..1......3.9.....5.4..4..5.8.3..51.82....3.7.59....9....8....2.4..3........,1,25,40,16,0,0,0,0,0,0,Easy,
8......9..........49.6.7..1.4..5.73.....3..657....9...1...783..6..9...5........19,1,25,37,19,0,0,0,0,0,0,Easy,
.539..4...21....8...4.1..3...2..........5.32.....4...8.3..2451.4.7.........78....,1,25,42,14,1,0,0,0,0,0,Intermediate,
.935.2.......861....4......9....5....52..891..3.1...254.561..............86..3...,1,26,45,9,0,0,0,0,1,0,Expert,
23...164.7...6...9...3..8.1916.3.....4..7.........9.....8..3...46..........2.8.7.,1,25,40,16,0,0,0,0,0,0,Easy,
..47.6...........1.....37...2...7...563.2.....1.3..4..758..4..2.3....15.1....2...,1,25,51,5,0,0,0,0,0,0,Easy,
.4.5..........869.......2.1..18.3..9..41..3.2............93.....62..5..4..5..416.,1,25,47,9,0,0,0,0,0,0,Easy,
..8..1..9......3....75........97..3.51....4...2....9..48.1....3.......5.9.57...84,1,24,42,15,0,0,0,0,0,0,Easy,
........959.127.6.2.8..........8...21....6.5..57........2......6......7..8.513...,1,23,38,15,4,1,4,0,5,26,Expert,
..6...2...9...8...2...9..719.7.64..8....154.........5......1..6......81..6..275..,1,25,48,7,2,0,0,0,1,0,Expert,
.......6.1...4.7.5..52.......7.2...6..23.1......45........1....38...4.1...6....3.,1,22,38,21,3,0,0,0,0,0,Intermediate,
43..1...............16.....38..2..5...4..8.12....5...4..94...2.5.3.82.6.2...6.8.1,1,27,37,16,2,0,0,2,1,2,Expert,
.59.....42.8.......4....185.91.8..364...9.....8....9.2....34.2...58.....6.....3..,1,26,44,10,1,0,0,0,1,2,Expert,
.....3..8..6.1.....73..69...91.......8745..9.5....8...4.87.........4135..........,1,24,48,9,4,0,0,0,0,0,Intermediate,
...4.6...9.......6.78.....2.17.........9..2.3....21..8....6...9....4..3.4....918.,1,23,39,19,0,0,0,0,0,0,Easy,
...1.........2971.8....7........6...3..75.....6..1235........269...3...567...1..8,1,25,41,15,0,0,0,0,0,0,Easy,
.....7..8.7...29.11.68.....3.......98...7..3..4.1.37.2...48.......291..........6.,1,25,32,24,0,0,0,0,0,0,Easy,
3.......8...7............532..9...7..475.1..2.3...4....18..2...........47.4.852.9,1,25,40,15,3,1,0,1,1,0,Expert,
.9...5..1....8.2.....2.7.65.....8.........45.7..5.1.961.8..6...6..7.9..........7.,1,24,38,18,1,1,0,0,1,0,Expert,
23..6.1...193.....6.4.....21...27..88.29..6.3.6....4....183....38..7.............,1,27,39,12,2,1,0,0,3,2,Expert,
.29..6.......39.7..837..6.....3......9...7..4..54..8.2..85...9....9.3.........3.8,1,25,34,22,0,0,0,0,0,0,Easy,
..695...1...6.879..8...1.6..........514...9....95......4.....12.28.........42.6.5,1,26,33,19,2,0,1,0,3,4,Expert,
24.9.86......6.1............2.6..9..5....2....7..9..8.....74...6......5.48....21.,1,23,42,12,2,2,4,2,4,0,Expert,
2.7183..43..7.2.....54..2..5.9.......8..4....1.4..8...43.5..1.8....3.......8..9..,1,27,38,14,4,0,0,1,2,2,Expert,
..7...9.1.39.....6.....6..5.....4...3.2.9.1..9.473.6.24.5.6..9..........17....4..,1,26,43,12,1,0,0,0,0,0,Intermediate,
..6....29......4.........3..472..38..9..5..62.....8....72.89....53.4........6.7..,1,24,53,4,4,0,0,0,0,0,Intermediate,
9...6..4.......3..2.8.....77548........93..7......68.2..7..2..8.2......3.63.....4,1,25,44,12,0,0,0,0,0,0,Easy,
..9.......12..4..8.6.17..94.46.25...8.........5.4.....1....65.....9.....62...8.7.,1,25,44,12,1,0,0,0,0,0,Intermediate,
.3..7.25.8....6..12..5............3.3.16..7...7.18...4...715.8....8...1....2..3..,1,26,35,20,0,0,0,0,0,0,Easy,
8.......77.....8.1.2........4285...65....6.2...3...7.......1.....7.25.6.4.....3..,1,23,37,14,0,0,3,1,7,4,Expert,
..891.5..352.....69.....3....63..2.8..5.89....1.........35.8..4.2...........46...,1,25,37,19,0,0,0,0,0,0,Easy,
.....792......5....76..1...8......5.......6.9593...2..61...8.7...5..3...9...6...1,1,24,38,19,1,0,0,0,0,0,Intermediate,
8..6...9....5.46.1..1.7.8.5..2......5....97..........6218...4..74.......6...4..79,1,26,50,5,0,0,0,0,0,0,Easy,
....4.........6.279..73..........273...39.6...2...5.4...51....4..75..16.1.3.6..9.,1,27,38,16,0,0,0,0,0,0,Easy,
....85......3...6.5..2....1....6.8.7.1.9.....83.5.1..21......2......9.7.9..7..1.5,1,25,46,9,1,0,2,1,1,0,Expert,
5..76.....6..2.....4...1..58..3...164.5.........2..5.36..5781..7.2.4.....1.......,1,26,53,2,0,0,0,0,0,0,Easy,
...........85......5.24..8.346..729.8.24...5..7..6.3....7..68..2.......9..5...72.,1,27,34,18,1,0,2,2,2,4,Expert,
....6..9....8....5...5918748..7..64...6...7.....4...1.....8.....61...4....4..53.1,1,26,40,15,0,0,0,0,0,0,Easy,
..2...7.476..9......1.....8....5...1..41....68.7........5.7.8....8.....2.4.5.61..,1,24,46,10,0,1,1,0,1,0,Expert,
7.329.8.59.....67...5.....2...85..9...7..6..348........39.6........4.........7...,1,24,40,16,1,2,1,2,1,0,Expert,
74.....1...2..79....841........4..7....7.9..2....8....1..37..9...7.26.382....1...,1,26,37,17,3,1,3,0,1,2,Expert,
....8...6.86...2573.7...8...........5.3....8...427.........3..2..8....6.96..2....,1,23,39,19,1,0,0,0,0,0,Intermediate,
........5..5....4..4....129..12.863......9........49...329.1...4685.....5..4.62.3,1,28,43,10,0,0,0,0,0,0,Easy,
27.3.5..9...26.....4...965..54...7...9...6...6.1.2...4..........1.7..5..927......,1,26,44,11,0,0,0,0,0,0,Easy,
....749.57....921..6.3.1.7.1.........42.....79.....654.......9.....4........5.3.6,1,25,52,4,0,0,0,0,0,0,Easy,
.......1559..............8....57...2.38.29..69...1.87............73.16...65..7.2.,1,25,47,9,0,0,0,0,0,0,Easy,
.......13.32..19..4...8.....9.71.54..8.9......4..5...7........5.7.52...4..1.3....,1,25,38,12,6,0,1,1,6,6,Expert,
..6.3....153.78....9.5.2...72.............92.6.5..973..1..97.6........8..7..85...,1,27,31,23,0,0,1,0,0,0,Intermediate,
.4...692...539.........4.....7......9..2.....2.6....41..41..5.......32.77.192...4,1,26,27,27,0,0,1,0,1,2,Expert,
1.7.46....2....35.....7....5.....2..3.2...9...41.........6.1....6.5.7..9..39..56.,1,25,44,12,0,0,0,0,0,0,Easy,
..8.15.6...5..32..7..92...3.26....5.39..5.8...1..67.2..............3.....5..8.13.,1,27,50,4,0,0,0,0,0,0,Easy,
..53.9..61........3.7.....1....8491....69..4.5...7.........67...3...5.6....14.5..,1,25,45,11,3,0,1,0,0,0,Intermediate,
..31...9.....89.21.........9..74...8..73.2.4...4.1......19..2.74....6......2...6.,1,25,46,10,0,0,0,0,0,0,Easy,
5........8.35.26.4...6.4.......65.3...1........23....8...2.935........8....413..2,1,25,38,18,0,0,0,0,0,0,Easy,
.....7.3..4.3.........2...8...8..5.79....3...62.....4...9.6.8....74.....83.95....,1,23,33,25,0,0,0,0,0,0,Easy,
...92..74..........653.4..858.....3.9..76....2......6........89.2.......87....54.,1,24,42,15,0,0,0,0,0,0,Easy,
9....7.....7..53.4.4.9.82...2.5..7..5.9.26.3..6.739..2....9.....36..2...4....3...,1,29,29,22,1,0,2,0,1,2,Expert,
..865..7..7.48..6..9...3....2..7..5...........67.....2.89.2...7.5..4..2.3..86...5,1,27,40,14,2,0,0,1,0,0,Intermediate,
.9..5..21.1...948.2..1.83.63..5.....84........6.841....32....4...........86..3..9,1,28,43,9,0,0,2,0,1,2,Expert,
....34..2...1......1...28...5...6.4.......7....7..5.3..3...82.442.7.1...8.....17.,1,25,37,19,2,0,0,0,0,0,Intermediate,
6...1.7...79...41.3..9...2....493...5....2....4...19.6.....4.9...6.5......5..9...,1,25,37,19,0,0,0,0,0,0,Easy,
76.25...43....4..6..4...8....3....976.......8.5....32..4..7......2........74..2.3,1,25,35,21,0,0,0,0,0,0,Easy,
......2.1...9...54....5.39..57..39..8.4......12..4...82.....18....1.7..5.....27.3,1,27,43,11,0,0,0,0,0,0,Easy,
8............1...751...4....5382.4..1...43...4...5...6.8.....6.3.7.....5...7...81,1,25,40,14,0,0,2,0,2,0,Expert,
5.9.1........7..6.1..86......4...7...5.72.9.8.7.....5......1..54....6.8.8...5.1..,1,25,35,21,0,0,0,0,0,0,Easy,
....4....6.4.598...158..2.........2.........624.....5..5..61.4..7.5...8.96...251.,1,27,49,5,0,0,0,0,0,0,Easy,
37.4.2.......5..2....9..1....3.....7.4...1956....6..1....7..2..6......417..1....9,1,25,38,18,0,0,0,0,0,0,Easy,
4...9.563.2.........6.5.1.46..52..4.........98.1..4.3628.....9...9......16..8....,1,27,42,12,0,0,0,0,0,0,Easy,
.4......31..5..8..6.2.......6.3..7.5.3....46...578.....87..........5.13...48.....,1,24,39,18,0,0,0,0,0,0,Easy,
.....6.......2..7.21.......3....9...5.....1.....14.39...96.5..765..34..17......6.,1,24,40,17,0,0,0,0,0,0,Easy,
...3..6...3..41.......8....84.1...266...57.38.5.2...1....73.........6....1.8.5.74,1,27,54,0,0,0,0,0,0,0,Simple,
.9...28.662.5.....3.1...4....31...9.26....5..1....83.49...........21......436....,1,26,33,21,2,0,1,0,1,2,Expert,
.5...7........578...3....5..1...45.2...8...4..3..7.1..1.6.....4......2..375....6.,1,24,51,6,0,0,0,0,0,0,Easy,
94.58.3...........8.7..4.........6....18..97.5.8..7.1.4.....7.6...9....5...1...4.,1,24,33,24,0,0,1,0,0,0,Intermediate,
....3.2...62.7..98..7....16...6..4.....823...7.94.....4...8..2..........2.83....1,1,25,45,11,0,0,0,0,0,0,Easy,
...4.6..7......625....3.....7.8..23...4.6........5..78.6...3.9....9.78.32........,1,24,44,13,1,0,3,0,0,0,Intermediate,
....531.......1.....59....69.7....4.....4....3........7.3.198...5.4.7.9...48..76.,1,25,47,9,3,0,3,0,0,0,Intermediate,
3..9..8.2....2..7..5......11..5.4........23..4..17..9......7..874......5.....8.2.,1,24,51,6,0,0,0,0,0,0,Easy,
4...3.856......7...5...2......7.....82....4..6...5..2...6.8........93......2.439.,1,23,40,18,1,1,2,0,0,0,Intermediate,
71...5.....6.3.7....3.91..6.92.6....6.....3.......2..5..945.1....5..3..72...17...,1,27,35,18,3,1,1,0,1,0,Expert,
97..48....5...7.8..8...23....9.....4......5..3.....6.98....546.4...8.7.3..53....8,1,27,34,19,0,0,0,1,1,0,Expert,
.1256....6.........4.2.36......2.9.........1.981...3.54...5.......3.18.9..5....6.,1,25,36,20,0,0,0,0,0,0,Easy,
.2..639....79.5283..87......73..1..2.......71.....65..............5..7688...3.1.5,1,28,46,5,1,1,1,0,2,0,Expert,
.8..462........8.5.7.....6..968.5...7359......4..7..........98...275.4.........2.,1,25,52,4,0,0,0,0,0,0,Easy,
2.........95..6.2...84..6....2.9..8.....1.5...7.52...6.4.......7.92....51.69..8..,1,26,39,16,0,0,0,0,0,0,Easy,
....3..5.7..4....88..159..6.345...9....31............4......4.9.....5...9.186...5,1,25,53,3,0,0,0,0,0,0,Easy,
..9.63.2...5.2.......9.8.35...2....6.8...1......3..972...71..........8.......5.63,1,24,57,0,0,0,0,0,0,0,Simple,
..824.......3..9....2.8..7.2..8......8749........7......4..689....12.3.66.1.3.4..,1,27,46,7,0,0,0,1,1,0,Expert,
47....8......3.....5.6..2..76.5.......4...3..2....6.....5.4...66..2.1..8.1.....3.,1,23,21,34,0,0,0,0,3,4,Expert,
.5...789.41......5.3.58..4.9...71....4...9..6....5.............6..8.........9.32.,1,23,50,8,3,0,0,0,0,0,Intermediate,
....4..9..971.8.2.2.8.9...6619......7..6.5.19........256.2........9...8...1......,1,26,32,21,1,0,0,0,2,2,Expert,
.........15.36..4...2....35..5....1.97......6.3.1.92..4...5.12..2...7...5.3......,1,25,39,17,0,0,0,0,0,0,Easy,
62...3..77586..21.4........5..16..7.....5........7...2.3.....5.86.........7.....4,1,24,35,22,0,0,0,0,0,0,Easy,
4.1..5.92...6..34...6..3.85..4....1..8..614...6..2...9.5..92...9...........8.....,1,26,50,5,0,0,0,0,0,0,Easy,
.6....9...84...7...............4.1.65.1..28....2......7..1....2...5.9..1..52...78,1,23,43,15,2,0,0,0,0,0,Intermediate,
654.27..813.....7...8..34.5....1..8........527....83....2..5.........61.........3,1,25,44,11,3,0,0,0,1,2,Expert,
9.1........3.6.5..8.4....2....28..9...6.93..2.2.61.8.3.95......6........4..8..9.6,1,27,43,10,2,0,1,1,1,0,Expert,
.62..3...........71.92..6.8...6.43...4..8.......3.....21.....9.69.8..2..3....6.8.,1,25,43,13,0,0,0,0,0,0,Easy,
4...657..632........7.8........783.9...239.....5.......6.42.9...23.....75.4..7..3,1,28,31,22,3,0,1,0,0,0,Intermediate,
....2.61......4..5.9....8...........6.5..9..48....6.....98...2148...359.5.1.6....,1,25,32,21,4,0,0,1,3,12,Expert,
16...45....3..67.8......12.6..4.38.....7....1.7..5.......3.5...3.721......8......,1,25,52,4,0,0,0,0,0,0,Easy,
.3.9.86.56........9...2.1....3.......5.3.....1...6..2.2..5.........89..2.1...3.7.,1,23,45,13,0,0,0,0,0,0,Easy,
.3279...6.8....9.....8.6...3.5.4......9...2....8.27.9.....6...4243...5..79....3..,1,27,50,4,0,0,0,0,0,0,Easy,
..36...8..7..2.4.6.9....5.....95.....87....9.....483....64.2..5.34..7...........3,1,25,36,19,0,1,0,1,1,2,Expert,
....9.....3..1.4...7.4..598..2.57..3.....2.7....139..4.9..8......5...9..1.......2,1,25,31,23,1,0,0,0,2,6,Expert,
5.329...4.....4.5.2..65...7..15...4..9.37...2.2.4.15..................23.7....6..,1,26,44,11,0,0,0,0,0,0,Easy,
..5.....47.45.1...8...473........213.5..8.....93..4...9.8.........2..1........47.,1,24,42,15,1,0,0,0,0,0,Intermediate,
.9.6.2.......1.....8.954..27......8.....294.........2..54...1....8..7....2.89...5,1,24,32,25,0,0,0,0,0,0,Easy,
..7.........1.........56....4678...17.8..3..4.2....5..2.....348.8..1..6.....62.5.,1,25,53,3,0,0,0,0,0,0,Easy,
..68...12....31....58....3.8.3.....761.....4..42.1536.....7..2..2..........64....,1,26,51,3,1,0,2,0,1,6,Expert,
.89...47.7..6........5..83...8..5...695.......1...........94.1.....3.785..1..7..4,1,25,39,16,1,0,0,0,1,2,Expert,
...586.....5.41...6....9...49....8.2........9..39...5.8.12.5..453.1......2.......,1,25,49,7,6,0,1,0,0,0,Intermediate,
.6..8..7....5...1...821795.6.5.............3.1...7...8.........37.9....195.7..6..,1,25,40,16,0,0,0,0,0,0,Easy,
2.36987.5..43...89........3..7......6.85....79..76..3...69.......924...........2.,1,27,41,13,0,0,0,0,0,0,Easy,
.....4.1..8..36...3.7..2..52........6.....57.....5.38..1..7..467.3.......6.1.....,1,24,34,21,1,0,2,1,2,4,Expert,
16.5..7...8.34...53......9.....73.6.....6.........84.1....91...41....9.7...78..13,1,27,51,3,0,0,0,0,0,0,Easy,
891..32.4..491..6.5......3.3...9..5.1.53..9.8.6.4........6.........4...1...1.5..3,1,28,35,15,0,0,2,0,3,12,Expert,
..6.....25.94...13...7.59....49..5.....6....1.12....6..3..1..2..71.........2....5,1,25,43,12,1,0,2,0,1,0,Expert,
5....71.8....1..4..1.5982......8....6..7.9...8..6...5...4....96.7....5.1..6..5...,1,26,41,13,0,0,2,0,1,14,Expert,
.....6.....347....7...35...1......9.4...9.1.6.2...734....3.4.......1.652..9.6...7,1,26,38,16,2,0,0,1,1,2,Expert,
...48.67......23..8...3..5.1...6..4....75.....8.1.....7..32...1.5...178.......5..,1,25,49,7,0,0,0,0,0,0,Easy,
83...5.61.....6.7.57.......4....31.5........3......82..5..18..6....32.5.32...4..8,1,27,41,13,0,0,0,0,0,0,Easy,
.3.52.........194.7.93.8..1....1.7.4......2...9..........4...8.3.8.....251.....7.,1,24,46,11,0,0,0,0,0,0,Easy,
...9.......3.7...4....26.......8...35.26....7...5..49....2...8.75...3...2.67..9..,1,24,45,11,1,0,4,0,1,2,Expert,
.971...8...6..4...4.3.9.5.1.......3........45.3...7.96.......5..8145..63....3...7,1,27,40,13,0,0,1,0,1,10,Expert,
2....6.........1.3..9....2.......2...5.6.2......9.5.3..2.7.9.5..3..1.8..8......71,1,23,42,16,0,0,1,0,0,0,Intermediate,
14..7.8....2.......8.2.6..9.2.......796.2......5.......6..47.85......1.4..89..67.,1,26,45,10,0,0,0,0,0,0,Easy,
3.8...67.4...7...8..9..35..25.3.49....4.68.......2..........4.6.......3...7..5.2.,1,25,46,9,1,1,0,1,1,2,Expert,
6..9...4.14.3.6...3......2...5.6..92....2.8......4..........9.5.3.4.....5....1.36,1,24,33,23,0,1,4,0,1,2,Expert,
.5.3.2...8.....5.36...8........9.12612....73.........8.7..1.6.9.1.8..3......5..8.,1,26,38,16,5,1,0,0,1,2,Expert,
..37..69.......1..71..958..3....7.......3.5..27...1....96.7..3.5.2..6......15....,1,26,49,6,0,0,0,0,0,0,Easy,
2.....37.6..5.8.....83............673..8..2....4..6...456....1.1...4...6......8.2,1,24,29,26,0,0,2,0,2,4,Expert,
9.....78.....74..2..62.85...29..3.7.4..........8...9.5.8..3.6......65....3......4,1,25,38,16,0,1,1,0,2,2,Expert,
..961.4...........5..7491.......6....4..9.7.....5.26.3....2..3.7.1.......3..5...1,1,24,44,13,3,0,0,0,0,0,Intermediate,
38...5.14..9....67.67.....8.1..8.....7.15..4.9..4......3.5.1.......67.......3.5..,1,26,45,7,3,1,0,2,3,4,Expert,
..6.914.2...72..563.4.....7...63..71.....59.45.........9..........176..........6.,1,25,38,18,0,0,0,0,0,0,Easy,
.8...9.729....8..4.7.5....93....46..............6.5...726.......9.......4..73..8.,1,23,46,12,0,0,0,0,0,0,Easy,
..1..3.9..798.....34...........75..............3..4.15....8.6....84....756.7..3.4,1,24,35,22,1,0,0,0,0,0,Intermediate,
9....5..7.67.9..342..8..6..752..9.4.4.....7.9.8..6...2....76..3........8....5....,1,27,37,16,3,1,0,0,1,0,Expert,
5..1.7.8..8............8..4...36.....6....1.74......9.3..7.5..11.7694.....9....7.,1,25,36,15,1,1,5,3,5,42,Expert,
..71..9...4....72..8...6.....29.3...1...7....839..1.....8.6...9.....2..6.2.39....,1,25,35,18,0,0,3,1,3,2,Expert,
....9..64..6..4....9.5.....8....61....3......647.8....96.4....31....75....8.5...9,1,25,35,20,2,1,4,2,1,2,Expert,
.6413....32......5....4..7....8....6..2........17..24........5...72.6.......1.8..,1,22,46,13,0,0,0,0,0,0,Easy,
.....89..79..5...33.....65..82..7...51.2....99.........5.....27276..15..........8,1,26,36,19,1,0,0,0,0,0,Intermediate,
........5.....5631.54.6.7...7......3..2.4.......67.9.........5.1.5....2.79....4..,1,23,45,13,2,0,0,0,0,0,Intermediate,
42..3.........1..8...5..2...457.89..9......5.287..9..1.........1......4..38.4....,1,24,35,22,0,0,0,0,0,0,Easy,
.71...3.98.3.2.....6.....2...78...5..1.57.2.6.......9...5...8....6..3.1..8..1...3,1,26,39,15,3,1,0,1,1,0,Expert,
72.1.9..5...375.12..1.4.3...8...4....1.....2.4.....9...3.8..5...7....8.9.4......1,1,27,43,11,0,0,0,0,0,0,Easy,
.18..54.....1..6.........7..6...83.4.3.7.95..4...5...8...9..1.3......8.6.5.....4.,1,25,51,5,0,0,0,0,0,0,Easy,
89..34..6.1....2...63...1.....4......3..........65..149..2...3....8.5.2..5..1...8,1,25,48,8,2,0,0,0,0,0,Intermediate,
.......7...8.1...5.79...438.5..8.2..9.137..8.....2..1.38......4......72...5.....1,1,26,45,10,0,0,0,0,0,0,Easy,
.6.4.....5...97......51.62....1..7........26.2.193.....4......9....65.1....7.....,1,23,40,18,0,0,0,0,0,0,Easy,
...........5.6..4...95..82..6.4.....1.4.27...8.7..5......8.67.....91...45..2.....,1,24,51,6,2,1,4,2,0,0,Intermediate,
..7........127..3.5..1.6.2..5..........6.9.42..2.....1......3....5.2..979..741...,1,25,38,16,2,0,5,0,2,4,Expert,
...8...17......9..97....42.2.......3..1.........2...89.6..8...14.2..7....98.14...,1,24,26,30,0,0,2,1,1,0,Expert,
..4.......9...8........63..21.....4..3..1.69.7..8..2..8.7.24......37..1.........2,1,23,39,19,0,0,0,0,0,0,Easy,
..1.9...28.2...31.37....4...2...7..........8..17....2.2..93...7.5.24.83..8..5....,1,27,39,15,0,0,0,0,0,0,Easy,
1.7.......9..6....3..1.......65.87..9....26.8....9..5...2.7...35...2..1.7..35...9,1,26,36,16,1,0,1,1,3,12,Expert,
...2.86............8..91...45.....8...1..6.2..9.1..5.....8.4....76.5..1........9.,1,22,34,25,1,0,0,0,0,0,Intermediate,
......8..81.....457.3...........93.22.4.......9.....5..4.8.1....5....9.7..7.2..14,1,24,48,9,0,0,0,0,0,0,Easy,
..71.34...8....51..5..4.....3....894.1....3..4........32..971....1..52.........59,1,26,32,21,2,0,5,3,2,2,Expert,
8.67............7..231...6.6.2.8..39.91....2..........1....7582...3.9..1......7..,1,25,44,12,1,0,0,0,0,0,Intermediate,
.3.78.........5.8......6..7..962.7.......3......8793...58.....9.2.....6....94..28,1,25,33,22,1,1,1,0,1,0,Expert,
..8...91...27...6353.1...7.......4.......9...8.132......7.......2.9.7...1.92.8.5.,1,26,45,10,0,0,0,0,0,0,Easy,
.6..2...1.9....4........362....326.89..1.......36.591...........1.....45..5..82..,1,25,44,10,1,0,4,1,2,2,Expert,
